no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
,-53,-51,-82,-64,-28.2243,-24.37964
,-48,-51,-70,-64,-22.8953,-24.345564
,-48,-54,-70,-68,-23.2493,-21.774368
,-47,-56,-68,-72,-21.5141,-18.936872
,-49,-57,-72,-73,-23.51,-17.790773
,-50,-57,-72,-74,-23.369,-16.259274
,-50,-57,-70,-76,-21.2743,-15.770376
,-48,-57,-72,-75,-21.473,-17.162475
,-46,-57,-70,-75,-20.2735,-17.306275
,-47,-58,-70,-78,-21.861,-12.797178
,-47,-58,-70,-77,-21.5984,-15.804477
,-46,-58,-69,-77,-20.9372,-15.25277
,-46,-57,-68,-74,-20.3096,-16.432674
,-48,-57,-69,-74,-20.2691,-16.960474
,-50,-57,-71,-74,-20.165,-16.688874
,-46,-57,-73,-74,-20.1264,-17.071574
,-46,-57,-69,-74,-20.0736,-17.119174
,-45,-57,-68,-74,-20.0653,-17.052874
,-45,-57,-68,-74,-20.0197,-16.836574
,-45,-57,-68,-74,-19.9776,-16.929774
,-46,-57,-69,-74,-19.9643,-16.896174
,-47,-57,-69,-74,-19.9133,-16.853374
,-47,-57,-71,-74,-19.9321,-16.809374
,-46,-57,-72,-74,-20.173,-16.929174
,-46,-57,-69,-74,-20.1657,-17.205974
,-45,-57,-69,-74,-20.153,-17.320374
,-45,-57,-68,-74,-20.1403,-17.263474
,-46,-57,-69,-74,-20.1153,-17.191474
,-47,-57,-69,-74,-19.994,-17.075374
,-48,-57,-70,-74,-19.937,-17.361774
,-47,-57,-71,-74,-19.9424,-17.245274
,-46,-57,-74,-73,-20.0927,-17.456673
,-45,-57,-69,-74,-20.1908,-17.268574
,-45,-57,-68,-74,-20.0769,-17.011574
,-45,-57,-68,-74,-19.9069,-16.819374
,-46,-57,-68,-74,-19.9329,-17.08574
,-47,-57,-69,-74,-19.9425,-16.990374
,-49,-57,-70,-74,-19.9013,-16.80974
,-47,-57,-72,-74,-19.8769,-16.951974
,-46,-57,-70,-74,-19.9154,-16.933174
,-45,-57,-69,-74,-19.8697,-17.036974
,-45,-57,-68,-74,-19.8754,-16.94174
,-45,-57,-68,-74,-19.9133,-16.858474
,-46,-57,-69,-74,-19.8826,-17.054774
,-47,-57,-70,-74,-19.9267,-17.065374
,-48,-57,-72,-74,-20.3622,-17.000674
,-47,-57,-73,-74,-20.4003,-17.137374
,-46,-57,-69,-74,-19.9991,-16.9874
,-45,-57,-68,-74,-20.042,-16.818674
,-45,-57,-68,-74,-20.1538,-17.094274
,-46,-58,-70,-76,-20.8773,-15.965476
,-47,-57,-70,-74,-20.8649,-16.062574
,-48,-54,-70,-69,-20.6545,-20.569
,-50,-56,-72,-72,-20.8114,-19.014772
,-47,-56,-73,-71,-20.7275,-18.923471
,-46,-56,-73,-71,-20.4655,-19.003171
,-46,-55,-69,-71,-20.596,-19.243571
,-46,-56,-69,-71,-20.6425,-18.962771
,-46,-56,-69,-71,-20.6755,-18.764771
,-46,-56,-70,-71,-20.6342,-18.942171
,-50,-56,-71,-71,-20.6095,-18.974371
,-47,-56,-72,-71,-20.5973,-18.905371
,-46,-56,-72,-71,-20.6278,-19.000471
,-46,-56,-69,-71,-20.5932,-18.934171
,-46,-56,-69,-71,-20.6004,-18.961971
,-46,-55,-69,-71,-20.6118,-19.034271
,-46,-56,-69,-71,-20.6673,-18.963471
,-48,-56,-70,-71,-20.6251,-18.943371
,-49,-55,-71,-71,-20.4866,-19.029971
,-47,-55,-72,-71,-20.4393,-19.143871
,-46,-56,-73,-71,-20.3666,-18.959771
,-46,-56,-69,-71,-20.4426,-18.930371
,-46,-56,-69,-71,-20.4183,-18.819371
,-46,-56,-69,-71,-20.701,-18.955771
,-46,-55,-69,-71,-20.4141,-19.148571
,-48,-56,-70,-72,-20.2313,-18.478272
,-51,-57,-72,-73,-20.9029,-17.624373
,-48,-57,-73,-74,-21.2722,-17.186674
,-46,-57,-70,-74,-20.8642,-16.009574
,-46,-55,-69,-71,-20.4982,-18.673271
,-45,-56,-67,-73,-19.6695,-18.029473
,-46,-56,-68,-73,-20.2609,-17.847373
,-47,-57,-70,-73,-20.9383,-18.415273
,-48,-57,-70,-74,-20.5986,-17.292274
,-47,-57,-71,-75,-20.2785,-16.170275
,-47,-57,-73,-74,-20.4672,-17.122274
,-46,-57,-69,-74,-20.3228,-17.055774
,-46,-57,-69,-74,-20.3258,-17.072374
,-46,-57,-69,-74,-20.4179,-17.086774
,-46,-57,-69,-74,-20.4095,-17.164774
,-48,-57,-70,-74,-20.8524,-17.007674
,-49,-57,-71,-74,-20.9506,-16.850174
,-48,-57,-73,-74,-20.9721,-16.735674
,-47,-55,-70,-70,-20.7032,-19.09957
,-46,-54,-69,-69,-20.6365,-20.465369
,-46,-54,-69,-69,-20.5672,-20.482469
,-46,-54,-69,-69,-20.3974,-20.230369
,-46,-54,-69,-69,-20.4116,-20.344669
,-47,-54,-70,-69,-20.4838,-20.658769
,-48,-54,-71,-69,-20.7918,-20.444469
,-48,-53,-72,-68,-20.6913,-21.395168
,-46,-53,-71,-67,-20.4838,-21.591467
,-46,-53,-69,-68,-20.5954,-21.524168
,-46,-53,-69,-68,-20.6422,-21.322868
,-46,-54,-69,-68,-20.5655,-20.948468
,-47,-54,-70,-69,-20.752,-20.423469
,-48,-54,-70,-69,-20.686,-20.842769
,-50,-54,-71,-69,-20.5886,-20.488969
,-48,-55,-74,-71,-21.3972,-19.804171
,-47,-57,-71,-74,-21.2751,-17.151174
,-46,-57,-70,-73,-21.3433,-17.904573
,-46,-56,-69,-71,-20.6931,-18.589471
,-46,-55,-68,-71,-20.3829,-19.457571
,-47,-55,-70,-70,-20.9079,-19.64657
,-48,-56,-70,-71,-20.6739,-19.407771
,-47,-55,-73,-70,-19.7909,-19.54567
,-46,-54,-69,-68,-19.9229,-21.02968
,-46,-54,-70,-69,-20.902,-20.913469
,-46,-53,-70,-67,-21.106,-21.687667
,-50,-53,-70,-68,-21.0579,-21.500168
,-46,-54,-69,-68,-20.7038,-21.119168
,-47,-54,-70,-68,-20.7681,-21.124968
,-50,-54,-72,-68,-20.7654,-20.783868
,-48,-54,-72,-68,-20.7392,-21.243168
,-47,-54,-73,-69,-20.5197,-20.375469
,-46,-54,-70,-69,-21.1315,-20.39769
,-46,-55,-70,-70,-21.1377,-19.86037
,-46,-54,-70,-68,-21.2225,-21.167168
,-50,-54,-69,-68,-21.0292,-21.149968
,-47,-53,-69,-67,-20.5405,-21.826167
,-51,-53,-72,-67,-20.9037,-21.735667
,-49,-53,-73,-67,-21.2308,-21.55167
,-47,-53,-72,-68,-21.3714,-21.036968
,-46,-53,-70,-68,-21.2141,-21.499568
,-46,-53,-69,-67,-21.2016,-21.830267
,-47,-53,-69,-67,-21.1568,-21.759967
,-47,-53,-70,-67,-21.1459,-21.736267
,-50,-53,-72,-67,-21.115,-21.755167
,-49,-53,-72,-67,-21.137,-21.737467
,-48,-53,-73,-67,-21.1686,-21.722167
,-47,-53,-71,-67,-21.1807,-21.735467
,-46,-53,-72,-67,-21.199,-21.732167
,-46,-53,-70,-67,-21.204,-21.714967
,-47,-53,-70,-67,-21.6184,-21.776367
,-46,-55,-68,-70,-20.1025,-19.82497
,-49,-54,-71,-69,-20.2455,-20.235769
,-47,-54,-71,-69,-20.5165,-20.32569
,-47,-55,-72,-69,-20.6498,-20.222869
,-46,-54,-71,-69,-20.6806,-20.367269
,-46,-54,-69,-69,-20.5577,-20.414569
,-46,-54,-69,-69,-20.6005,-20.345569
,-46,-55,-69,-69,-20.6748,-20.168869
,-47,-55,-70,-69,-20.6311,-20.171469
,-48,-55,-70,-69,-20.7071,-20.187169
,-48,-55,-72,-70,-20.7479,-19.95967
,-47,-55,-74,-70,-20.7446,-19.96767
,-46,-55,-71,-70,-20.6949,-20.08777
,-46,-55,-72,-70,-20.6919,-19.97557
,-46,-55,-69,-70,-20.7302,-19.95337
,-46,-55,-70,-70,-20.7723,-20.08417
,-46,-55,-73,-70,-20.6788,-19.977
,-47,-55,-76,-70,-20.7348,-20.00417
,-49,-55,-77,-70,-20.8306,-19.80257
,-47,-55,-70,-70,-20.7763,-19.79937
,-48,-55,-69,-70,-20.7344,-19.96227
,-46,-55,-70,-70,-20.7101,-19.80047
,-46,-55,-71,-70,-20.7722,-19.82957
,-47,-55,-72,-70,-20.7668,-20.06797
,-47,-55,-73,-70,-20.7635,-19.98977
,-47,-55,-74,-70,-20.769,-19.96437
,-48,-55,-70,-70,-20.7501,-19.97367
,-46,-55,-69,-70,-20.7889,-19.8767
,-46,-55,-70,-70,-20.8847,-19.92027
,-46,-55,-70,-70,-20.9678,-19.56657
,-46,-55,-71,-70,-20.9456,-19.44417
,-47,-55,-72,-70,-21.085,-19.65367
,-47,-55,-75,-70,-21.0844,-19.49567
,-48,-55,-75,-70,-21.0449,-19.59997
,-50,-55,-70,-70,-21.281,-19.95867
,-46,-55,-69,-70,-20.5245,-19.60717
,-45,-56,-69,-72,-20.0722,-18.701372
,-45,-56,-69,-72,-20.09,-18.651372
,-46,-56,-71,-72,-20.1619,-18.729672
,-47,-56,-72,-71,-20.1642,-18.890471
,-46,-56,-74,-72,-20.135,-18.698172
,-47,-56,-74,-72,-20.0831,-18.635472
,-49,-56,-69,-71,-20.1517,-18.897171
,-47,-56,-69,-71,-20.1547,-18.748971
,-45,-56,-69,-71,-20.1854,-18.780371
,-46,-56,-70,-71,-20.3593,-18.846271
,-46,-56,-72,-72,-19.7763,-18.78772
,-47,-57,-74,-74,-20.8174,-16.807374
,-47,-58,-74,-76,-19.9535,-15.264476
,-48,-58,-69,-76,-19.9684,-15.080476
,-47,-58,-69,-75,-19.9187,-16.409575
,-45,-57,-69,-73,-20.1252,-17.33573
,-45,-57,-69,-73,-20.2058,-17.737673
,-46,-57,-70,-73,-20.3112,-17.77273
,-46,-57,-72,-73,-20.2799,-17.699173
,-46,-57,-73,-73,-20.2044,-17.60873
,-47,-57,-75,-73,-20.0447,-17.79273
,-48,-57,-76,-73,-19.9626,-17.612573
,-46,-57,-69,-73,-19.8898,-17.433173
,-45,-57,-69,-74,-19.6187,-17.274974
,-45,-57,-69,-74,-19.7621,-16.558774
,-45,-57,-70,-74,-19.8328,-16.863674
,-46,-57,-72,-74,-19.8761,-16.855174
,-46,-57,-72,-74,-19.771,-16.544674
,-47,-57,-70,-74,-20.1381,-17.075174
,-48,-57,-69,-74,-19.9315,-17.36274
,-45,-56,-68,-72,-19.7246,-18.26772
,-45,-56,-69,-71,-19.6402,-18.681271
,-46,-57,-70,-74,-20.3585,-16.322874
,-46,-58,-71,-76,-20.1441,-15.691276
,-47,-58,-72,-76,-20.2648,-15.353576
,-47,-58,-74,-76,-20.313,-16.159576
,-47,-58,-74,-76,-20.2721,-15.12276
,-49,-58,-69,-76,-20.3406,-15.427576
,-46,-58,-69,-76,-20.3737,-15.404676
,-46,-58,-69,-76,-20.3242,-16.083176
,-46,-58,-70,-76,-20.2677,-15.398976
,-46,-58,-71,-76,-20.2649,-15.471276
,-46,-58,-73,-76,-20.2795,-15.460576
,-47,-58,-73,-76,-20.3,-15.476676
,-48,-58,-70,-76,-20.3361,-15.643976
,-46,-58,-69,-76,-20.3147,-15.553776
,-46,-58,-69,-76,-20.3606,-15.409676
,-46,-58,-70,-76,-20.3984,-15.553876
,-46,-58,-70,-76,-20.4329,-15.610576
,-46,-58,-72,-76,-20.4685,-15.643976
,-46,-58,-73,-76,-20.4477,-15.713476
,-47,-58,-74,-76,-20.4301,-15.589376
,-48,-58,-70,-76,-20.4605,-15.616676
,-47,-58,-69,-76,-20.4923,-15.666176
,-46,-58,-69,-76,-20.4152,-15.68276
,-46,-58,-70,-76,-20.5072,-15.404276
,-46,-58,-71,-76,-20.5524,-15.495976
,-47,-58,-72,-76,-20.644,-15.357776
,-47,-58,-75,-76,-20.7142,-15.379276
,-48,-58,-75,-76,-20.8425,-15.892776
,-47,-58,-70,-76,-20.341,-15.616776
,-48,-57,-69,-73,-20.0262,-17.498673
,-45,-57,-68,-73,-19.7318,-17.515773
,-45,-56,-69,-72,-19.3985,-18.303172
,-46,-56,-70,-73,-20.0866,-18.425573
,-46,-57,-72,-74,-19.968,-17.108974
,-46,-57,-73,-74,-19.1488,-16.924574
,-46,-57,-72,-75,-18.8573,-16.75475
,-49,-58,-69,-75,-20.5957,-16.249375
,-47,-57,-71,-74,-20.3394,-17.324174
,-46,-58,-70,-75,-20.4546,-16.179475
,-46,-58,-70,-76,-20.174,-15.467876
,-46,-58,-72,-76,-20.4484,-15.340576
,-46,-58,-73,-76,-20.3903,-15.489176
,-47,-58,-76,-76,-20.2836,-15.303476
,-48,-58,-76,-77,-20.3029,-15.066777
,-47,-58,-69,-77,-20.4864,-15.025277
,-46,-58,-70,-77,-20.4933,-15.026677
,-46,-58,-70,-77,-20.545,-15.123777
,-46,-58,-70,-77,-20.4278,-15.187577
,-46,-58,-71,-77,-20.3269,-15.026877
,-46,-58,-73,-76,-20.3642,-15.264576
,-47,-58,-74,-77,-20.3419,-15.154977
,-48,-58,-70,-77,-20.3631,-14.804877
,-47,-58,-69,-77,-20.4423,-15.074977
,-46,-58,-69,-77,-20.3298,-14.99877
,-46,-58,-69,-77,-20.3624,-14.781377
,-46,-58,-71,-77,-20.4988,-14.838477
,-46,-58,-73,-77,-20.4448,-15.019177
,-47,-58,-74,-77,-20.3993,-14.874677
,-48,-58,-74,-77,-20.4283,-14.945377
,-49,-58,-69,-77,-20.4275,-15.069777
,-46,-58,-69,-76,-20.4114,-15.351176
,-46,-58,-69,-76,-20.3595,-15.327876
,-46,-58,-70,-76,-20.3967,-15.254276
,-46,-58,-71,-76,-20.4531,-15.354876
,-47,-58,-72,-76,-20.4005,-15.493276
,-47,-58,-74,-76,-20.4163,-15.389376
,-48,-58,-75,-76,-20.4571,-15.34176
,-49,-58,-69,-76,-20.4844,-15.523376
,-46,-58,-69,-77,-20.5076,-15.068777
,-46,-58,-70,-76,-20.4735,-15.281176
,-46,-58,-70,-77,-20.4108,-15.093577
,-46,-58,-71,-77,-20.4239,-15.039277
,-46,-58,-72,-76,-20.4481,-15.225176
,-47,-58,-74,-76,-20.4505,-15.253676
,-48,-58,-74,-76,-20.4692,-15.241576
,-49,-58,-69,-77,-20.4399,-15.219377
,-46,-58,-69,-77,-20.4069,-14.87377
,-46,-58,-69,-77,-20.3631,-14.987977
,-46,-58,-70,-77,-20.3017,-14.993877
,-46,-58,-71,-77,-20.4067,-15.001477
,-46,-58,-72,-77,-20.3442,-15.112177
,-47,-58,-74,-77,-20.3608,-14.911477
,-48,-58,-74,-77,-20.3643,-15.170177
,-47,-58,-69,-76,-20.3737,-15.405376
,-46,-58,-69,-77,-20.3442,-15.178677
,-45,-58,-69,-77,-20.3075,-15.239177
,-46,-58,-70,-76,-20.3948,-15.10776
,-46,-58,-71,-77,-20.426,-15.228477
,-47,-58,-72,-77,-20.3929,-15.141477
,-47,-58,-74,-77,-20.4487,-15.027377
,-48,-58,-74,-76,-20.4504,-15.281476
,-48,-58,-69,-77,-20.3808,-15.201577
,-46,-58,-69,-77,-20.4147,-14.930177
,-46,-58,-69,-77,-20.4737,-15.09477
,-46,-58,-70,-77,-20.4266,-15.268577
,-46,-58,-71,-77,-20.4533,-15.05477
,-46,-58,-72,-77,-20.4454,-14.987877
,-47,-58,-74,-76,-20.456,-15.34576
,-48,-58,-74,-76,-20.4375,-15.389376
,-47,-58,-70,-76,-20.5421,-15.320276
,-46,-58,-69,-76,-20.5105,-15.434476
,-46,-58,-70,-76,-20.4971,-15.519876
,-46,-58,-70,-76,-20.7382,-15.300776
,-46,-56,-72,-71,-20.6536,-18.787771
,-46,-55,-73,-70,-20.571,-19.71167
,-46,-56,-73,-72,-19.042,-18.837572
,-47,-57,-72,-73,-19.7219,-17.883973
,-49,-56,-69,-72,-20.8573,-18.21572
,-46,-56,-69,-73,-19.6457,-18.232273
,-45,-57,-68,-73,-19.5685,-17.494573
,-45,-57,-69,-74,-19.6202,-16.909474
,-46,-57,-70,-74,-20.0098,-16.389174
,-47,-58,-72,-77,-20.1784,-15.335177
,-47,-58,-75,-76,-20.4646,-15.423776
,-48,-58,-75,-76,-20.5477,-15.78876
,-48,-58,-70,-76,-20.6078,-15.584276
,-46,-58,-70,-76,-20.608,-15.681476
,-46,-58,-70,-76,-20.6626,-15.809176
,-46,-58,-70,-75,-20.7671,-16.018375
,-46,-58,-71,-76,-20.7033,-15.964176
,-47,-58,-73,-76,-20.7032,-15.680176
,-47,-58,-73,-75,-20.6995,-16.08275
,-48,-58,-70,-75,-20.6448,-16.005175
,-49,-58,-70,-76,-20.761,-15.697476
,-46,-58,-70,-75,-20.7535,-15.998575
,-46,-58,-70,-75,-20.7714,-16.200775
,-46,-58,-70,-75,-20.7262,-16.026875
,-46,-58,-71,-75,-20.8024,-16.183675
,-47,-58,-73,-75,-20.7348,-16.237275
,-47,-58,-75,-75,-20.7694,-16.310475
,-48,-58,-75,-76,-20.7795,-15.814576
,-47,-58,-70,-75,-20.8366,-15.939775
,-46,-58,-70,-75,-20.7904,-16.42875
,-46,-58,-70,-75,-20.8454,-16.229575
,-46,-58,-70,-75,-20.861,-15.932775
,-46,-58,-72,-75,-20.903,-16.309875
,-47,-58,-73,-75,-20.8183,-16.398375
,-47,-58,-73,-75,-20.7938,-16.161875
,-48,-58,-70,-75,-20.7757,-16.353275
,-49,-58,-70,-75,-20.8135,-16.212475
,-46,-58,-70,-75,-20.8222,-16.022175
,-46,-58,-70,-75,-20.8119,-16.263775
,-46,-58,-70,-75,-20.8289,-16.142375
,-46,-57,-71,-74,-20.5477,-16.598774
,-47,-55,-72,-70,-20.1586,-19.88647
,-46,-55,-74,-70,-20.1867,-19.67017
,-47,-55,-74,-70,-20.1362,-20.18037
,-48,-55,-69,-69,-20.3346,-20.251969
,-45,-56,-68,-71,-19.5459,-19.555471
,-45,-56,-68,-72,-19.7725,-18.249472
,-45,-55,-69,-70,-19.8755,-19.88917
,-45,-55,-70,-70,-19.885,-20.03597
,-46,-55,-72,-70,-20.0363,-20.20977
,-47,-58,-75,-75,-20.6264,-16.550275
,-48,-58,-75,-75,-20.5898,-16.233375
,-49,-58,-70,-75,-20.5569,-16.372675
,-46,-58,-70,-74,-20.5309,-16.626374
,-46,-58,-70,-74,-20.583,-16.616574
,-46,-58,-70,-75,-20.5962,-16.59975
,-46,-58,-71,-74,-20.6275,-16.659274
,-46,-57,-73,-74,-20.5731,-16.727174
,-47,-57,-74,-74,-20.5743,-16.777674
,-48,-58,-75,-74,-20.5611,-16.720874
,-49,-57,-70,-74,-20.6369,-16.786174
,-48,-58,-70,-75,-20.6144,-16.584475
,-46,-58,-70,-74,-20.593,-16.622674
,-46,-57,-70,-74,-20.5971,-16.946674
,-46,-58,-71,-74,-20.6586,-16.672874
,-47,-58,-73,-74,-20.6239,-16.650474
,-47,-58,-74,-74,-20.6647,-16.774274
,-48,-58,-75,-75,-20.5959,-16.550175
,-48,-58,-70,-74,-20.6146,-16.82874
,-46,-57,-70,-74,-20.6146,-16.97374
,-46,-58,-70,-74,-20.5975,-16.724274
,-46,-58,-70,-74,-20.5966,-16.624774
,-46,-58,-71,-74,-20.6536,-16.836574
,-47,-58,-73,-74,-20.6313,-16.844374
,-47,-58,-72,-75,-21.8727,-16.626375
,-50,-52,-74,-66,-26.9821,-20.365866
,-53,-53,-77,-67,-28.6977,-19.95967
,-56,-54,-78,-68,-28.584,-19.553568
,-51,-52,-76,-66,-27.913,-20.946666
,-48,-51,-76,-65,-24.4457,-21.120265
,-46,-51,-72,-65,-22.5737,-21.03165
,-47,-51,-71,-65,-22.4975,-20.984365
,-49,-51,-71,-65,-22.6951,-21.116265
,-50,-51,-72,-65,-22.7744,-21.31365
,-46,-51,-71,-65,-22.1421,-21.357265
,-46,-51,-71,-65,-22.2704,-21.46965
,-46,-51,-71,-64,-22.3361,-21.458864
,-48,-51,-71,-65,-22.4943,-21.465265
,-50,-51,-71,-64,-22.4341,-21.634664
,-49,-51,-71,-64,-22.542,-21.594664
,-46,-51,-71,-65,-22.3941,-21.311965
,-46,-51,-71,-65,-22.4302,-21.496365
,-48,-51,-71,-64,-22.5733,-21.47164
,-50,-51,-71,-65,-22.5265,-21.433465
,-48,-51,-71,-65,-22.5758,-21.44665
,-46,-51,-71,-65,-22.5449,-21.450765
,-46,-51,-71,-64,-22.5546,-21.516864
,-47,-51,-71,-64,-22.5733,-21.729964
,-48,-51,-71,-64,-22.598,-21.654964
,-51,-51,-71,-64,-22.6863,-21.579264
,-49,-51,-71,-64,-22.7317,-21.586164
,-46,-51,-71,-64,-22.5184,-21.509364
,-46,-51,-71,-65,-22.4467,-21.482465
,-47,-51,-71,-65,-22.3763,-21.360865
,-50,-51,-71,-65,-22.425,-21.456765
,-48,-51,-71,-65,-22.4522,-21.356865
,-46,-51,-71,-65,-22.4504,-21.36765
,-46,-51,-71,-65,-22.5365,-21.389465
,-47,-51,-71,-65,-22.5753,-21.284165
,-49,-51,-71,-65,-22.5153,-21.401465
,-52,-51,-71,-65,-22.5275,-21.397165
,-46,-51,-71,-65,-22.4787,-21.401665
,-46,-51,-71,-64,-22.5906,-21.588464
,-46,-51,-71,-65,-22.5531,-21.457365
,-48,-51,-71,-65,-22.5444,-21.352165
,-50,-51,-71,-64,-22.6033,-21.493764
,-48,-51,-71,-65,-22.6079,-21.392665
,-47,-50,-71,-64,-23.1489,-21.74264
,-46,-50,-71,-63,-22.0718,-22.241863
,-47,-50,-72,-64,-22.3823,-22.127664
,-49,-50,-75,-64,-23.0316,-22.216864
,-47,-51,-77,-64,-22.5027,-21.620564
,-46,-50,-71,-64,-22.2696,-21.750764
,-46,-50,-71,-64,-22.4872,-21.948464
,-48,-50,-74,-64,-23.6964,-21.962464
,-49,-53,-74,-67,-23.2133,-19.835167
,-51,-52,-81,-66,-25.3531,-20.457866
,-47,-51,-74,-65,-23.3143,-20.680665
,-46,-52,-70,-66,-22.4041,-20.732266
,-46,-51,-71,-65,-22.6169,-21.40765
,-47,-51,-72,-65,-22.7435,-21.398865
,-49,-51,-74,-64,-22.6972,-21.495664
,-50,-51,-75,-64,-22.8396,-21.494664
,-46,-51,-71,-65,-22.7914,-21.299465
,-59,-56,-84,-72,-36.6271,-18.265472
,-55,-56,-84,-73,-35.6149,-16.836973
,-54,-56,-82,-73,-33.6055,-17.929573
,-52,-55,-79,-72,-29.7198,-17.450872
,-55,-55,-77,-70,-30.0714,-18.43467
,-55,-56,-78,-73,-29.938,-17.955773
,-57,-55,-87,-71,-35.0143,-17.87671
,-56,-56,-86,-72,-34.6069,-21.11572
,-55,-55,-89,-72,-33.7152,-20.687672
,-57,-55,-86,-71,-33.2703,-20.721271
,-55,-55,-85,-70,-32.9365,-20.88837
,-54,-55,-84,-71,-31.6566,-20.294471
,-54,-55,-80,-71,-30.3046,-20.215471
,-55,-55,-85,-72,-32.2125,-20.326672
,-55,-56,-87,-73,-33.0231,-19.256673
,-56,-56,-85,-73,-32.5311,-19.044673
,-56,-56,-86,-74,-32.2652,-18.777374
,-56,-56,-84,-74,-31.3562,-18.659374
,-56,-56,-83,-72,-31.7867,-19.916772
,-55,-56,-86,-72,-33.0359,-19.674372
,-54,-56,-85,-72,-32.5239,-19.831672
,-56,-55,-88,-72,-35.2017,-20.088472
,-55,-55,-86,-71,-33.479,-20.780571
,-56,-55,-86,-72,-32.8693,-20.274672
,-58,-55,-85,-70,-32.8465,-22.30717
,-56,-55,-87,-71,-34.5581,-20.697171
,-56,-54,-87,-68,-34.7734,-22.644368
,-56,-54,-86,-69,-33.7566,-23.467169
,-57,-54,-89,-69,-36.6123,-21.952469
,-58,-54,-87,-70,-34.7523,-22.77847
,-56,-54,-85,-70,-35.3195,-21.66027
,-57,-54,-83,-70,-34.2347,-21.56477
,-58,-54,-83,-69,-33.0312,-21.975969
,-57,-54,-83,-69,-33.285,-22.040869
,-56,-54,-83,-70,-33.8093,-21.23847
,-55,-56,-80,-74,-32.2579,-18.557474
,-56,-56,-81,-73,-34.9123,-20.572173
,-57,-55,-84,-72,-36.0227,-21.374972
,-59,-55,-85,-72,-36.4972,-23.755672
,-59,-55,-86,-72,-38.3993,-22.915972
,-59,-55,-86,-71,-37.6065,-22.203471
,-58,-55,-86,-71,-37.2476,-22.003671
,-57,-55,-86,-71,-37.1818,-22.011871
,-57,-55,-86,-71,-37.1076,-22.263271
,-57,-55,-84,-72,-37.0944,-21.789872
,-57,-55,-85,-71,-37.6635,-22.540871
,-58,-55,-86,-72,-37.9096,-23.546172
,-59,-55,-86,-72,-38.9728,-23.593372
,-59,-55,-86,-72,-38.6385,-23.475672
,-59,-55,-86,-72,-38.9257,-21.668572
,-56,-55,-82,-72,-36.4904,-22.220372
,-56,-55,-82,-72,-36.7846,-23.18772
,-58,-55,-84,-72,-38.2945,-23.294172
,-59,-56,-84,-72,-38.1265,-23.257672
,-57,-56,-83,-72,-37.1485,-21.309272
,-59,-55,-85,-72,-37.2125,-22.922172
,-59,-54,-87,-69,-38.6902,-23.48669
,-57,-54,-85,-69,-36.4593,-24.540369
,-57,-54,-85,-68,-37.9515,-24.740568
,-57,-53,-86,-68,-38.7778,-23.026168
,-58,-55,-86,-71,-37.6753,-20.920471
,-54,-55,-78,-70,-32.9261,-20.6647
,-56,-54,-77,-70,-31.0379,-23.11077
,-58,-54,-85,-70,-36.2357,-22.58297
,-56,-54,-83,-69,-33.4511,-21.586869
,-56,-54,-80,-69,-32.9524,-22.936869
,-56,-54,-81,-70,-34.4191,-21.28797
,-55,-55,-79,-70,-32.6426,-22.16897
,-57,-55,-82,-71,-34.1718,-21.662771
,-57,-55,-82,-71,-34.4814,-20.895771
,-57,-55,-82,-71,-33.8185,-21.68571
,-56,-55,-82,-70,-32.7963,-20.62897
,-56,-55,-82,-70,-32.6256,-21.13377
,-55,-55,-82,-70,-32.2885,-21.27977
,-55,-55,-79,-71,-32.1553,-20.207471
,-55,-55,-78,-72,-31.5004,-20.367372
,-55,-54,-79,-70,-32.4126,-21.7787
,-56,-55,-81,-70,-33.5315,-21.46267
,-56,-55,-81,-70,-33.0891,-21.33637
,-57,-55,-83,-70,-33.1077,-21.26427
,-56,-55,-83,-70,-32.7189,-21.31857
,-55,-55,-81,-70,-33.2822,-21.3547
,-55,-55,-79,-70,-32.4334,-20.99477
,-55,-55,-79,-70,-32.4334,-21.08667
,-55,-55,-79,-70,-32.448,-21.23827
,-56,-55,-79,-70,-31.7237,-21.14647
,-57,-55,-80,-70,-31.5082,-21.27647
,-57,-55,-83,-70,-32.4048,-21.96037
,-56,-55,-81,-70,-33.056,-20.91747
,-55,-54,-80,-70,-32.4096,-21.31347
,-55,-55,-79,-70,-31.8262,-21.34817
,-55,-54,-79,-70,-32.2428,-21.47487
,-56,-53,-80,-68,-32.5182,-23.411768
,-59,-55,-88,-71,-38.551,-21.821971
,-59,-56,-88,-72,-37.8585,-22.258272
,-56,-57,-82,-75,-33.6107,-17.367775
,-52,-56,-73,-73,-27.2445,-17.162673
,-52,-56,-73,-72,-27.5486,-18.996772
,-53,-56,-75,-73,-28.4046,-17.909573
,-51,-55,-73,-72,-26.2591,-18.51672
,-52,-56,-73,-72,-26.5671,-19.279372
,-56,-56,-81,-72,-30.5161,-19.187372
,-57,-56,-81,-72,-30.3057,-19.136972
,-55,-56,-81,-72,-30.3424,-19.049772
,-55,-55,-79,-71,-30.8467,-20.199171
,-54,-55,-79,-71,-31.367,-20.235971
,-54,-55,-79,-72,-31.5623,-20.035372
,-55,-56,-79,-74,-31.6509,-20.2374
,-55,-55,-82,-71,-34.3072,-19.137971
,-57,-55,-82,-72,-31.8581,-19.804872
,-54,-54,-78,-69,-27.7105,-21.487369
